YMD,STN_ID,LAT,LON,ALTD,TA_DAVG,TMX_DD,TMX_OCUR_TMA,TMN_DD,TMN_OCUR_TMA,MRNG_TMN,MRNG_TMN_OCUR_TMA,DYTM_TMX,DYTM_TMX_OCUR_TMA,NGHT_TMN,NGHT_TMN_OCUR_TMA
20251127,404,37.57390,126.82953,9.3,6.3,10.3,1258,2.8,2359,6.2,0732,10.3,1258,-0.8,0614
20251127,405,37.52823,126.87937,22.8,6.2,9.5,1319,3.1,2352,5.8,0307,9.5,1319,0.4,0540
20251127,406,37.66557,127.03042,56.6,4.6,8.9,1332,1.7,0058,1.8,0301,8.9,1332,-2.3,0740
20251127,407,37.62186,127.09192,25.3,4.8,8.7,1346,-0.8,0004,0.2,0320,8.7,1346,-3.7,0749
20251127,408,37.58463,127.06036,54.0,5.5,8.8,1306,3.2,2357,4.0,0308,8.8,1306,-99.9,0646
20251127,409,37.58551,127.08682,39.1,5.4,8.6,1348,3.4,2347,4.0,0301,8.6,1348,0.3,0740
20251127,410,37.49330,126.91746,41.8,4.2,8.1,1302,0.9,2349,3.6,0311,8.1,1302,-2.4,0649
20251127,411,37.55165,126.92915,100.7,5.0,8.6,1256,2.0,2357,4.7,0707,8.6,1256,-1.3,0704
20251127,412,37.57047,126.94078,103.1,4.7,8.6,1307,1.7,2346,4.1,0301,8.6,1307,-2.6,0724
20251127,413,37.53344,127.08601,29.9,5.8,9.3,1311,3.5,2348,4.2,0317,9.3,1311,0.4,0726
20251127,414,37.61134,126.99981,128.6,4.4,7.8,1323,1.9,2358,3.0,0305,7.8,1323,-1.1,0705
20251127,415,37.51955,126.97629,31.7,5.8,9.3,1319,3.3,2352,4.6,0301,9.3,1319,0.1,0542
20251127,416,37.64647,126.94273,55.0,5.6,8.5,1338,0.4,0039,3.5,0317,8.5,1338,-3.8,0745
20251127,417,37.46551,126.90016,45.0,6.3,9.5,1301,3.1,2356,6.0,0303,9.5,1301,0.3,0727
20251127,418,37.52489,126.93904,10.7,6.4,9.9,1329,3.4,2349,6.0,0303,9.9,1329,0.3,0609
20251127,419,37.55236,126.98736,267.1,3.3,7.1,1258,0.5,2357,2.5,0708,7.1,1258,-2.5,0647
20251127,421,37.54721,127.03885,34.7,5.6,8.8,1336,3.1,2356,4.6,0320,8.8,1336,-0.2,0728
20251127,423,37.49328,126.82629,56.1,6.0,9.8,1244,2.8,2358,5.6,0301,9.8,1244,-1.0,0729
20251127,424,37.63801,127.00981,69.8,4.6,8.6,1337,1.7,0238,2.1,0301,8.6,1337,-1.9,0654
20251127,425,37.46347,126.98154,113.0,5.2,9.4,1307,2.2,2338,3.0,0309,9.4,1307,-1.7,0559
20251128,108,37.57142,126.96580,85.7,2.3,7.0,1436,-1.3,0728,-1.3,0728,7.0,1436,0.3,0615
20251128,400,37.49820,127.08162,12.7,3.1,7.7,1353,0.4,0657,0.4,0657,7.7,1353,-0.2,0325
20251128,401,37.48462,127.02601,33.0,2.9,7.2,1400,0.1,2343,0.5,0638,7.2,1400,-0.9,0304
20251128,402,37.55556,127.14498,55.3,2.9,7.9,1505,-0.3,0646,-0.3,0646,7.9,1505,-0.5,0636
20251128,403,37.47426,127.12538,54.0,3.0,7.2,1415,0.2,0644,0.2,0644,7.2,1415,-0.2,0359
20251128,404,37.57390,126.82953,9.3,2.7,7.3,1412,-0.8,0614,-0.8,0614,7.3,1412,0.4,0022
20251128,405,37.52823,126.87937,22.8,3.5,6.7,1444,0.4,0540,0.4,0540,6.7,1444,2.1,0604
20251128,406,37.66557,127.03042,56.6,1.6,10.1,1359,-2.3,0740,-2.3,0740,10.1,1359,-2.7,0619
20251128,407,37.62186,127.09192,25.3,0.9,7.7,1404,-3.7,0749,-3.7,0749,7.7,1404,-4.6,0602
20251128,408,37.58463,127.06036,54.0,3.5,7.7,1436,-99.9,0646,-99.9,0646,7.7,1436,-0.2,0559
20251128,409,37.58551,127.08682,39.1,3.1,7.1,1435,0.3,0740,0.3,0740,7.1,1435,0.5,0512
20251128,410,37.49330,126.91746,41.8,1.5,6.1,1506,-2.4,0649,-2.4,0649,6.1,1506,-0.4,0517
20251128,411,37.55165,126.92915,100.7,2.3,6.0,1351,-1.3,0704,-1.3,0704,6.0,1351,1.2,0506
20251128,412,37.57047,126.94078,103.1,1.5,6.3,1400,-2.6,0724,-2.6,0724,6.3,1400,0.4,0632
20251128,413,37.53344,127.08601,29.9,3.3,7.1,1405,0.4,0726,0.4,0726,7.1,1405,0.2,0732
20251128,414,37.61134,126.99981,128.6,1.9,7.1,1357,-1.1,0705,-1.1,0705,7.1,1357,-0.1,0700
20251128,415,37.51955,126.97629,31.7,2.9,6.9,1457,0.1,0542,0.1,0542,6.9,1457,0.6,0251
20251128,416,37.64647,126.94273,55.0,-0.1,6.5,1513,-3.8,0745,-3.8,0745,6.5,1513,-3.4,0313
20251128,417,37.46551,126.90016,45.0,3.2,6.8,1319,0.3,0727,0.3,0727,6.8,1319,1.3,0525
20251128,418,37.52489,126.93904,10.7,3.6,6.4,1451,0.3,0609,0.3,0609,6.4,1451,2.5,0722
20251128,419,37.55236,126.98736,267.1,1.1,5.3,1339,-2.5,0647,-2.5,0647,5.3,1339,-1.1,0743
20251128,421,37.54721,127.03885,34.7,3.3,7.4,1409,-0.2,0728,-0.2,0728,7.4,1409,0.6,0648
20251128,423,37.49328,126.82629,56.1,2.9,7.9,1519,-1.0,0729,-1.0,0729,7.9,1519,-99.9,0117
20251128,424,37.63801,127.00981,69.8,1.3,6.6,1416,-1.9,0654,-1.9,0654,6.6,1416,-1.7,0701
20251128,425,37.46347,126.98154,113.0,1.6,6.9,1520,-1.7,0559,-1.7,0559,6.9,1520,-1.5,0502
20251129,108,37.57142,126.96580,85.7,5.7,9.3,2317,0.3,0615,0.3,0615,9.2,1457,8.4,1832
20251129,400,37.49820,127.08162,12.7,6.3,10.5,1559,-0.2,0325,-0.2,0325,10.5,1559,7.6,0428
20251129,401,37.48462,127.02601,33.0,6.3,11.4,2335,-0.9,0304,-0.9,0304,10.5,1527,8.3,0640
20251129,402,37.55556,127.14498,55.3,5.6,9.5,2329,-0.5,0636,-0.5,0636,9.2,1457,7.3,0642
20251129,403,37.47426,127.12538,54.0,6.2,10.8,2320,-0.2,0359,-0.2,0359,10.3,1715,8.7,0715
20251129,404,37.57390,126.82953,9.3,7.2,12.3,2246,0.4,0022,2.2,0312,10.0,1533,7.8,0750
20251129,405,37.52823,126.87937,22.8,7.3,11.4,2326,2.1,0604,2.1,0604,10.3,1509,9.3,0707
20251129,406,37.66557,127.03042,56.6,4.0,8.2,1516,-2.7,0619,-2.7,0619,8.2,1516,5.6,0750
20251129,407,37.62186,127.09192,25.3,3.8,8.9,1510,-4.6,0602,-4.6,0602,8.9,1510,3.3,0717
20251129,408,37.58463,127.06036,54.0,5.9,9.5,2259,-0.2,0559,-0.2,0559,9.2,1505,8.3,0814
20251129,409,37.58551,127.08682,39.1,5.9,9.3,2325,0.5,0512,0.5,0512,9.0,1508,8.3,0806
20251129,410,37.49330,126.91746,41.8,5.6,11.4,2210,-0.4,0517,-0.4,0517,10.1,1529,8.1,1810
20251129,411,37.55165,126.92915,100.7,6.4,11.1,2319,1.2,0506,1.2,0506,9.0,1524,8.5,1805
20251129,412,37.57047,126.94078,103.1,6.2,11.4,2355,0.4,0632,0.4,0632,9.2,1659,8.4,1801
20251129,413,37.53344,127.08601,29.9,6.4,10.8,1352,0.2,0732,0.2,0732,10.8,1352,8.7,0624
20251129,414,37.61134,126.99981,128.6,5.1,8.7,2126,-0.1,0700,-0.1,0700,8.0,1742,7.5,1819
20251129,415,37.51955,126.97629,31.7,6.1,9.8,1442,0.6,0251,0.8,0301,9.8,1442,7.6,0622
20251129,416,37.64647,126.94273,55.0,5.9,13.0,2049,-3.4,0313,-3.4,0313,11.7,1759,6.8,0812
20251129,417,37.46551,126.90016,45.0,8.2,13.0,2110,1.3,0525,1.3,0525,12.5,1744,10.1,0730
20251129,418,37.52489,126.93904,10.7,7.1,10.7,2341,2.5,0722,2.5,0722,10.1,1528,8.7,0723
20251129,419,37.55236,126.98736,267.1,4.8,10.4,2351,-1.1,0743,-1.1,0743,7.3,1514,7.0,1906
20251129,421,37.54721,127.03885,34.7,6.1,9.8,2351,0.6,0648,0.6,0648,9.7,1602,8.6,0602
20251129,423,37.49328,126.82629,56.1,7.8,12.8,1946,-99.9,0117,0.1,0315,12.4,1721,9.0,0615
20251129,424,37.63801,127.00981,69.8,4.3,8.0,1533,-1.7,0701,-1.7,0701,8.0,1533,6.3,0727
20251129,425,37.46347,126.98154,113.0,6.4,12.3,2128,-1.5,0502,-1.5,0502,11.3,1511,7.4,0714
20251130,108,37.57142,126.96580,85.7,12.4,16.1,1406,9.1,0034,9.8,0815,16.1,1406,3.7,0747
20251130,400,37.49820,127.08162,12.7,12.3,16.7,1452,7.6,0428,7.6,0428,16.7,1452,5.0,0803
20251130,401,37.48462,127.02601,33.0,12.5,16.3,1314,8.3,0640,8.3,0640,16.3,1314,4.7,0752
20251130,402,37.55556,127.14498,55.3,12.0,16.1,1432,7.3,0642,7.3,0642,16.1,1432,4.8,0752
20251130,403,37.47426,127.12538,54.0,12.5,15.8,1453,8.7,0715,8.7,0715,15.8,1453,4.7,0718
20251130,404,37.57390,126.82953,9.3,12.3,16.1,1410,7.8,0750,7.8,0750,16.1,1410,3.8,0755
20251130,405,37.52823,126.87937,22.8,12.6,15.8,1438,9.3,0707,9.3,0707,15.8,1438,4.2,0814
20251130,406,37.66557,127.03042,56.6,11.5,16.3,1458,5.6,0750,5.6,0750,16.3,1458,3.0,0731
20251130,407,37.62186,127.09192,25.3,10.8,16.3,1326,3.3,0717,3.3,0717,16.3,1326,3.3,0823
20251130,408,37.58463,127.06036,54.0,12.2,16.0,1306,8.3,0814,8.3,0814,16.0,1306,4.3,0803
20251130,409,37.58551,127.08682,39.1,12.0,15.7,1315,8.3,0806,8.3,0806,15.7,1315,4.6,0826
20251130,410,37.49330,126.91746,41.8,11.6,15.2,1325,8.7,0821,8.7,0821,15.2,1325,2.5,0736
20251130,411,37.55165,126.92915,100.7,12.1,15.9,1253,9.8,0808,9.8,0808,15.9,1253,2.8,0808
20251130,412,37.57047,126.94078,103.1,11.9,15.8,1312,9.5,0759,9.5,0759,15.8,1312,2.6,0603
20251130,413,37.53344,127.08601,29.9,12.5,16.5,1329,8.7,0624,8.7,0624,16.5,1329,4.6,0832
20251130,414,37.61134,126.99981,128.6,11.8,14.9,1458,8.3,0003,8.5,0814,14.9,1458,3.3,0726
20251130,415,37.51955,126.97629,31.7,12.2,15.8,1453,7.6,0622,7.6,0622,15.8,1453,4.1,0850
20251130,416,37.64647,126.94273,55.0,11.3,15.7,1342,6.8,0812,6.8,0812,15.7,1342,-0.7,0802
20251130,417,37.46551,126.90016,45.0,12.7,15.8,1515,10.1,0730,10.1,0730,15.8,1515,4.3,0805
20251130,418,37.52489,126.93904,10.7,12.8,16.3,1430,8.7,0723,8.7,0723,16.3,1430,4.1,0853
20251130,419,37.55236,126.98736,267.1,11.1,15.1,1512,9.0,0731,9.0,0731,15.1,1512,1.3,0859
20251130,421,37.54721,127.03885,34.7,12.0,15.8,1411,8.6,0602,8.6,0602,15.8,1411,4.0,0840
20251130,423,37.49328,126.82629,56.1,12.4,15.9,1329,9.0,0615,9.0,0615,15.9,1329,3.9,0740
20251130,424,37.63801,127.00981,69.8,11.2,15.0,1418,6.3,0727,6.3,0727,15.0,1418,3.5,0809
20251130,425,37.46347,126.98154,113.0,11.9,14.9,1449,7.4,0714,7.4,0714,14.9,1449,2.0,0631
20251201,108,37.57142,126.96580,85.7,5.5,12.2,0001,2.3,2358,3.7,0747,9.2,1529,0.4,0739
20251201,400,37.49820,127.08162,12.7,6.8,12.8,0001,3.7,2349,5.0,0803,9.8,1447,1.6,0805
20251201,401,37.48462,127.02601,33.0,6.3,12.2,0013,3.2,2337,4.7,0752,9.5,1350,1.4,0713
20251201,402,37.55556,127.14498,55.3,6.6,12.4,0002,3.0,2346,4.8,0752,10.2,1434,0.7,0713
20251201,403,37.47426,127.12538,54.0,6.4,12.4,0007,3.6,0000,4.7,0718,9.3,1343,1.5,0750
20251201,404,37.57390,126.82953,9.3,5.8,11.8,0001,2.8,2353,3.8,0755,9.6,1404,-0.1,0720
20251201,405,37.52823,126.87937,22.8,6.0,12.4,0001,3.1,2347,4.2,0814,9.5,1430,0.6,0710
20251201,406,37.66557,127.03042,56.6,5.6,12.9,0001,1.7,2345,3.0,0731,10.1,1259,-1.4,0736
20251201,407,37.62186,127.09192,25.3,5.8,12.3,0001,-0.4,2207,3.3,0823,10.5,1320,-2.3,0749
20251201,408,37.58463,127.06036,54.0,6.6,12.5,0001,3.3,2353,4.3,0803,9.6,1326,1.0,0742
20251201,409,37.58551,127.08682,39.1,6.5,12.5,0001,3.4,2356,4.6,0826,9.5,1352,1.0,0757
20251201,410,37.49330,126.91746,41.8,4.5,10.9,0001,1.0,2350,2.5,0736,8.4,1351,-1.4,0740
20251201,411,37.55165,126.92915,100.7,4.8,11.3,0001,1.5,2352,2.8,0808,8.1,1351,-0.5,0656
20251201,412,37.57047,126.94078,103.1,4.4,11.0,0001,1.7,2338,2.6,0603,8.3,1411,-1.6,0738
20251201,413,37.53344,127.08601,29.9,6.6,12.7,0005,3.7,2357,4.6,0832,9.5,1330,1.3,0819
20251201,414,37.61134,126.99981,128.6,5.6,11.5,0001,2.3,2340,3.3,0726,8.6,1320,-0.4,0745
20251201,415,37.51955,126.97629,31.7,6.2,12.5,0001,3.1,2359,4.1,0850,9.2,1417,1.1,0745
20251201,416,37.64647,126.94273,55.0,2.8,11.5,0023,-1.6,0000,-0.7,0802,8.3,1406,-3.6,0741
20251201,417,37.46551,126.90016,45.0,6.2,12.1,0001,3.3,2356,4.3,0805,9.6,1418,1.0,0713
20251201,418,37.52489,126.93904,10.7,6.0,12.9,0001,2.9,2356,4.1,0853,8.7,1529,1.1,0818
20251201,419,37.55236,126.98736,267.1,3.8,10.1,0001,0.5,2348,1.3,0859,7.1,1523,-1.2,0803
20251201,421,37.54721,127.03885,34.7,6.2,12.5,0003,3.4,2338,4.0,0840,9.2,1330,1.1,0803
20251201,423,37.49328,126.82629,56.1,6.0,12.1,0001,2.2,0000,3.9,0740,10.8,1404,-99.9,0715
20251201,424,37.63801,127.00981,69.8,5.2,12.1,0001,2.3,2354,3.5,0809,8.1,1242,-0.2,0728
20251201,425,37.46347,126.98154,113.0,4.6,11.7,0001,1.6,2107,2.0,0631,8.9,1343,-1.1,0735
20251202,108,37.57142,126.96580,85.7,0.1,3.3,1500,-5.4,2354,0.4,0739,3.3,1500,-7.9,0618
20251202,400,37.49820,127.08162,12.7,1.0,4.9,1129,-4.8,2354,1.6,0805,4.9,1129,-6.6,0713
20251202,401,37.48462,127.02601,33.0,1.1,4.2,1157,-4.7,2342,1.4,0713,4.2,1157,-6.6,0613
20251202,402,37.55556,127.14498,55.3,0.7,5.0,1352,-5.2,2340,0.7,0713,5.0,1352,-7.3,0644
20251202,403,37.47426,127.12538,54.0,0.9,4.0,1202,-5.1,0000,1.5,0750,4.0,1202,-6.9,0645
20251202,404,37.57390,126.82953,9.3,0.5,3.9,1401,-4.7,2357,-0.1,0720,3.9,1401,-7.4,0627
20251202,405,37.52823,126.87937,22.8,0.5,3.6,1151,-4.6,2349,0.6,0710,3.6,1151,-6.9,0543
20251202,406,37.66557,127.03042,56.6,-0.3,4.5,1359,-5.7,2331,-1.4,0736,4.5,1359,-8.7,0748
20251202,407,37.62186,127.09192,25.3,0.2,4.5,1244,-5.5,2232,-2.3,0749,4.5,1244,-10.0,0703
20251202,408,37.58463,127.06036,54.0,0.5,4.0,1407,-5.5,2346,1.0,0742,4.0,1407,-7.3,0753
20251202,409,37.58551,127.08682,39.1,0.4,3.7,1426,-5.1,2322,1.0,0757,3.7,1426,-7.0,0645
20251202,410,37.49330,126.91746,41.8,-1.5,1.5,1136,-7.3,2329,-1.4,0740,1.5,1136,-9.9,0606
20251202,411,37.55165,126.92915,100.7,-0.7,2.4,1150,-6.1,2354,-0.5,0656,2.4,1150,-8.3,0547
20251202,412,37.57047,126.94078,103.1,-0.7,3.1,1145,-6.2,2347,-1.6,0738,3.1,1145,-9.5,0623
20251202,413,37.53344,127.08601,29.9,0.7,3.8,0001,-5.1,0000,1.3,0819,3.7,1201,-7.0,0717
20251202,414,37.61134,126.99981,128.6,-0.5,2.9,1123,-6.4,2349,-0.4,0745,2.9,1123,-8.3,0614
20251202,415,37.51955,126.97629,31.7,0.6,3.5,0314,-5.0,2341,1.1,0745,3.4,1202,-7.2,0535
20251202,416,37.64647,126.94273,55.0,-1.6,2.9,1129,-6.6,2354,-3.6,0741,2.9,1129,-10.6,0706
20251202,417,37.46551,126.90016,45.0,0.5,3.4,0325,-4.9,2346,1.0,0713,3.1,1132,-7.0,0739
20251202,418,37.52489,126.93904,10.7,0.5,3.2,0255,-4.8,2339,1.1,0818,2.9,1207,-6.8,0710
20251202,419,37.55236,126.98736,267.1,-2.0,1.4,0324,-7.9,2345,-1.2,0803,0.8,1227,-9.7,0545
20251202,421,37.54721,127.03885,34.7,0.7,3.8,1206,-5.2,2336,1.1,0803,3.8,1206,-6.8,0639
20251202,423,37.49328,126.82629,56.1,0.2,4.0,1433,-5.1,2345,-99.9,0715,4.0,1433,-7.6,0708
20251202,424,37.63801,127.00981,69.8,-0.5,2.9,1352,-5.9,2339,-0.2,0728,2.9,1352,-7.7,0726
20251202,425,37.46347,126.98154,113.0,-0.1,3.7,1155,-5.5,2347,-1.1,0735,3.7,1155,-8.8,0643
20251203,108,37.57142,126.96580,85.7,-5.9,-2.8,1436,-8.1,2359,-7.9,0618,-2.8,1436,-9.4,0650
20251203,400,37.49820,127.08162,12.7,-5.1,-2.2,1428,-7.0,2357,-6.6,0713,-2.2,1428,-8.3,0659
20251203,401,37.48462,127.02601,33.0,-5.0,-2.9,1505,-7.1,2344,-6.6,0613,-2.9,1505,-8.6,0730
20251203,402,37.55556,127.14498,55.3,-5.3,-1.7,1531,-7.7,2354,-7.3,0644,-1.7,1531,-9.2,0715
20251203,403,37.47426,127.12538,54.0,-5.4,-3.4,1354,-7.0,2336,-6.9,0645,-3.4,1354,-8.5,0612
20251203,404,37.57390,126.82953,9.3,-5.5,-2.2,1444,-7.7,2344,-7.4,0627,-2.2,1444,-8.9,0623
20251203,405,37.52823,126.87937,22.8,-5.6,-2.7,1451,-7.4,2347,-6.9,0543,-2.7,1451,-8.0,0330
20251203,406,37.66557,127.03042,56.6,-6.0,-1.7,1417,-9.1,2342,-8.7,0748,-1.7,1417,-10.9,0659
20251203,407,37.62186,127.09192,25.3,-6.0,-2.1,1417,-10.0,0703,-10.0,0703,-2.1,1417,-12.5,0553
20251203,408,37.58463,127.06036,54.0,-5.7,-2.9,1256,-7.6,2351,-7.3,0753,-2.9,1256,-8.9,0717
20251203,409,37.58551,127.08682,39.1,-5.6,-3.1,1502,-7.5,2337,-7.0,0645,-3.1,1502,-9.1,0745
20251203,410,37.49330,126.91746,41.8,-8.1,-4.4,1432,-10.3,2354,-9.9,0606,-4.4,1432,-11.4,0614
20251203,411,37.55165,126.92915,100.7,-6.7,-4.4,1345,-8.6,2326,-8.3,0547,-4.4,1345,-9.4,0533
20251203,412,37.57047,126.94078,103.1,-7.0,-3.8,1402,-9.5,0623,-9.5,0623,-3.8,1402,-11.0,0602
20251203,413,37.53344,127.08601,29.9,-5.5,-3.2,1315,-7.7,2350,-7.0,0717,-3.2,1315,-8.6,0627
20251203,414,37.61134,126.99981,128.6,-6.6,-3.6,1532,-8.9,2354,-8.3,0614,-3.6,1532,-10.4,0547
20251203,415,37.51955,126.97629,31.7,-5.6,-3.2,1235,-7.5,2317,-7.2,0535,-3.2,1235,-8.5,0613
20251203,416,37.64647,126.94273,55.0,-7.1,-3.8,1501,-10.6,0706,-10.6,0706,-3.8,1501,-12.7,0604
20251203,417,37.46551,126.90016,45.0,-5.5,-2.2,1443,-7.2,2322,-7.0,0739,-2.2,1443,-8.2,0555
20251203,418,37.52489,126.93904,10.7,-5.5,-3.3,1532,-7.0,2256,-6.8,0710,-3.3,1532,-8.1,0558
20251203,419,37.55236,126.98736,267.1,-8.2,-5.3,1413,-10.0,2307,-9.7,0545,-5.3,1413,-10.8,0608
20251203,421,37.54721,127.03885,34.7,-5.4,-2.7,1424,-7.2,2339,-6.8,0639,-2.7,1424,-8.0,0526
20251203,423,37.49328,126.82629,56.1,-5.7,-2.2,1422,-7.6,0708,-7.6,0708,-2.2,1422,-9.1,0723
20251203,424,37.63801,127.00981,69.8,-6.4,-3.8,1348,-8.2,2338,-7.7,0726,-3.8,1348,-10.6,0428
20251203,425,37.46347,126.98154,113.0,-6.2,-3.2,1406,-9.0,2348,-8.8,0643,-3.2,1406,-10.1,0554
20251204,108,37.57142,126.96580,85.7,-3.2,3.5,1503,-9.4,0650,-9.4,0650,3.5,1503,-6.9,0725
20251204,400,37.49820,127.08162,12.7,-2.9,2.7,1442,-8.3,0659,-8.3,0659,2.7,1442,-5.4,0731
20251204,401,37.48462,127.02601,33.0,-2.8,2.5,1400,-8.6,0730,-8.6,0730,2.5,1400,-5.5,0707
20251204,402,37.55556,127.14498,55.3,-3.5,3.0,1542,-9.2,0715,-9.2,0715,3.0,1542,-6.9,0754
20251204,403,37.47426,127.12538,54.0,-3.2,2.2,1524,-8.5,0612,-8.5,0612,2.2,1524,-5.8,0746
20251204,404,37.57390,126.82953,9.3,-3.3,2.5,1542,-8.9,0623,-8.9,0623,2.5,1542,-7.2,0729
20251204,405,37.52823,126.87937,22.8,-2.9,2.1,1551,-8.0,0330,-8.0,0330,2.1,1551,-5.2,0723
20251204,406,37.66557,127.03042,56.6,-4.0,3.3,1456,-10.9,0659,-10.9,0659,3.3,1456,-10.5,0716
20251204,407,37.62186,127.09192,25.3,-4.7,1.6,1527,-12.5,0553,-12.5,0553,1.6,1527,-13.0,0623
20251204,408,37.58463,127.06036,54.0,-3.5,2.3,1539,-8.9,0717,-8.9,0717,2.3,1539,-6.0,0750
20251204,409,37.58551,127.08682,39.1,-3.5,2.0,1528,-9.1,0745,-9.1,0745,2.0,1528,-6.3,0810
20251204,410,37.49330,126.91746,41.8,-5.0,2.0,1537,-11.4,0614,-11.4,0614,2.0,1537,-8.0,0742
20251204,411,37.55165,126.92915,100.7,-4.0,1.6,1436,-9.4,0533,-9.4,0533,1.6,1436,-6.7,0744
20251204,412,37.57047,126.94078,103.1,-4.6,1.4,1431,-11.0,0602,-11.0,0602,1.4,1431,-8.5,0714
20251204,413,37.53344,127.08601,29.9,-3.2,2.0,1517,-8.6,0627,-8.6,0627,2.0,1517,-5.8,0601
20251204,414,37.61134,126.99981,128.6,-4.4,1.7,1517,-10.4,0547,-10.4,0547,1.7,1517,-7.5,0646
20251204,415,37.51955,126.97629,31.7,-3.3,2.2,1501,-8.5,0613,-8.5,0613,2.2,1501,-5.7,0637
20251204,416,37.64647,126.94273,55.0,-5.2,2.1,1518,-12.7,0604,-12.7,0604,2.1,1518,-12.6,0631
20251204,417,37.46551,126.90016,45.0,-3.0,2.1,1538,-8.2,0555,-8.2,0555,2.1,1538,-5.0,0458
20251204,418,37.52489,126.93904,10.7,-2.9,2.6,1529,-8.1,0558,-8.1,0558,2.6,1529,-5.2,0651
20251204,419,37.55236,126.98736,267.1,-5.5,0.7,1500,-10.8,0608,-10.8,0608,0.7,1500,-7.8,0516
20251204,421,37.54721,127.03885,34.7,-3.3,2.5,1512,-8.0,0526,-8.0,0526,2.5,1512,-5.4,0438
20251204,423,37.49328,126.82629,56.1,-3.0,2.6,1525,-9.1,0723,-9.1,0723,2.6,1525,-7.0,0743
20251204,424,37.63801,127.00981,69.8,-4.4,1.4,1524,-10.6,0428,-10.6,0428,1.4,1524,-9.1,0718
20251204,425,37.46347,126.98154,113.0,-3.9,2.0,1423,-10.1,0554,-10.1,0554,2.0,1423,-8.5,0722
20251205,108,37.57142,126.96580,85.7,-2.6,2.5,1517,-6.9,0725,-6.9,0725,2.5,1517,-2.1,2313
20251205,400,37.49820,127.08162,12.7,-2.1,2.9,1436,-5.4,0731,-5.4,0731,2.9,1436,-3.1,2011
20251205,401,37.48462,127.02601,33.0,-2.2,1.6,1603,-5.5,0707,-5.5,0707,1.6,1603,-3.2,2324
20251205,402,37.55556,127.14498,55.3,-2.7,2.4,1533,-6.9,0754,-6.9,0754,2.4,1533,-3.2,2247
20251205,403,37.47426,127.12538,54.0,-2.0,1.6,1451,-5.8,0746,-5.8,0746,1.6,1451,-2.6,2349
20251205,404,37.57390,126.82953,9.3,-1.8,2.5,1428,-7.2,0729,-7.2,0729,2.5,1428,-2.3,1916
20251205,405,37.52823,126.87937,22.8,-1.4,2.2,1516,-5.2,0723,-5.2,0723,2.2,1516,-0.4,2322
20251205,406,37.66557,127.03042,56.6,-4.1,4.9,1451,-10.5,0716,-10.5,0716,4.9,1451,-5.2,2057
20251205,407,37.62186,127.09192,25.3,-5.3,1.9,1416,-13.0,0623,-13.0,0623,1.9,1416,-7.6,2121
20251205,408,37.58463,127.06036,54.0,-2.1,2.1,1437,-6.0,0750,-6.0,0750,2.1,1437,-2.2,2321
20251205,409,37.58551,127.08682,39.1,-2.4,2.0,1538,-6.3,0810,-6.3,0810,2.0,1538,-2.3,2324
20251205,410,37.49330,126.91746,41.8,-3.9,1.6,1604,-8.0,0742,-8.0,0742,1.6,1604,-4.0,2043
20251205,411,37.55165,126.92915,100.7,-2.7,0.2,1505,-6.7,0744,-6.7,0744,0.2,1505,-1.0,2323
20251205,412,37.57047,126.94078,103.1,-3.6,0.2,1519,-8.5,0714,-8.5,0714,0.2,1519,-2.6,2049
20251205,413,37.53344,127.08601,29.9,-2.0,1.9,1517,-5.8,0601,-5.8,0601,1.9,1517,-1.8,2250
20251205,414,37.61134,126.99981,128.6,-3.0,1.8,1442,-7.5,0646,-7.5,0646,1.8,1442,-3.0,2303
20251205,415,37.51955,126.97629,31.7,-2.3,1.5,1442,-5.7,0637,-5.7,0637,1.5,1442,-1.9,2050
20251205,416,37.64647,126.94273,55.0,-6.4,1.5,1434,-12.6,0631,-12.6,0631,1.5,1434,-7.0,2008
20251205,417,37.46551,126.90016,45.0,-1.6,2.2,1518,-5.0,0458,-5.0,0458,2.2,1518,-1.1,2233
20251205,418,37.52489,126.93904,10.7,-1.4,1.8,1541,-5.2,0651,-5.2,0651,1.8,1541,-0.3,2244
20251205,419,37.55236,126.98736,267.1,-4.0,-0.2,1540,-7.8,0516,-7.8,0516,-0.2,1540,-3.3,0244
20251205,421,37.54721,127.03885,34.7,-1.8,2.2,1441,-5.4,0438,-5.4,0438,2.2,1441,-1.2,2301
20251205,423,37.49328,126.82629,56.1,-1.7,4.2,1521,-7.0,0743,-7.0,0743,4.2,1521,-2.2,2300
20251205,424,37.63801,127.00981,69.8,-4.0,1.2,1341,-9.1,0718,-9.1,0718,1.2,1341,-4.8,2012
20251205,425,37.46347,126.98154,113.0,-3.4,1.6,1408,-8.5,0722,-8.5,0722,1.6,1408,-4.2,2221
20251206,108,37.57142,126.96580,85.7,2.1,4.5,1555,-2.0,0008,-0.9,0530,4.5,1555,3.4,0739
20251206,400,37.49820,127.08162,12.7,2.8,6.7,1528,-1.8,0025,-1.1,0611,6.7,1528,0.9,0735
20251206,401,37.48462,127.02601,33.0,4.0,8.3,2152,-2.8,0011,-1.0,0303,7.8,1502,2.4,0550
20251206,402,37.55556,127.14498,55.3,2.0,5.9,1531,-2.9,0033,-1.8,0301,5.9,1531,1.0,0653
20251206,403,37.47426,127.12538,54.0,3.9,7.8,2147,-2.4,0001,-1.0,0308,6.6,1708,2.5,0746
